COD_MUNICIPIO;PORCENTAGEM_POPULACAO_MASCULINA;PORCENTAGEM_POPULACAO_FEMININA;PORCENTAGEM_POPULACAO_MENOR_IDADE;PORCENTAGEM_POPULACAO_ADULTA;PORCENTAGEM_POPULACAO_IDOSA;RENDA_PER_CAPITA;PERCENT_AGUA_ENCANADA;IDHM;IDHM_E;IDHM_L;IDHM_R;TX_CASOS_CONFIRMADOS;TX_OBITO;TX_CURA;TX_LEITOS_TOTAL;TX_LEITOS_SUS;TX_LEITOS_NAO_SUS;TX_VACINA_TOTAL_DOSES_APLICADAS;TX_VACINA_DOSE_1;TX_VACINA_DOSE_2;TX_VACINA_DOSE_3;TX_VACINA_DOSE_REFORCO;TX_VACINA_DOSE_REFORCO_1;TX_VACINA_DOSE_REFORCO_2;TX_VACINA_DOSE_REFORCO_3;TX_VACINA_DOSE_ADICIONAL;TX_VACINA_DOSE_UNICA
313350;0,496599265;0,503400735;0,182536765;0,582077206;0,235386029;597,26;91,67;0,713;0,618;0,846;0,692;91,91176471;9,191176471;82,72058824;248,1617647;211,3970588;36,76470588;296548,7132;93616,72794;87127,75735;73,52941176;71465,99265;73,52941176;37642,46324;1470,588235;2596,507353;2481,617647
313375;0,486737075;0,513262925;0,204470097;0,600208768;0,195321135;913,39;99,31;0,776;0,711;0,862;0,761;110,5243768;85,96340415;24,56097261;245,6097261;208,7682672;36,84145892;239966,8427;83323,09959;77514,42957;55,26218838;53297,31057;73,68291784;23081,17401;6,140243154;1148,22547;1467,518114
313380;0,491493304;0,508506696;0,207400349;0,625123074;0,167476576;847,83;99,31;0,758;0,685;0,85;0,749;128,1033296;22,23280927;43,40691334;122,8098036;83,63771108;39,17209253;233484,7282;84239,05563;76568,73644;0;52009,95183;0;14465,0892;0;3829,336721;2372,558361
313420;0,498100512;0,501899488;0,212270124;0,599671133;0,188058742;825,17;98,82;0,739;0,644;0,84;0,745;228,694551;72,76644805;152,1480277;212,6292313;137,9727457;74,65648566;244076,6221;84019,73199;79014,9124;253,26504;55459,37364;700,2589352;21621,08526;90,72180536;428,0935191;2489,179535
313440;0,507693075;0,492306925;0,228572854;0,629385801;0,142041346;756,34;94,2;0,747;0,674;0,848;0,73;241,8892297;84,78591556;149,6222039;209,4710855;159,5970175;49,87406798;228390,8132;79873,31987;76414,55325;134,6599835;50891,49897;149,6222039;17967,13299;59,84888157;910,2017406;1989,975312
313460;0,509645603;0,490354397;0,210172606;0,594111106;0,195716289;609,76;87,47;0,681;0,543;0,837;0,694;130,541991;29,00933133;82,19310545;154,7164338;149,8815452;4,834888556;239278,6346;82347,82188;78711,98569;106,3675482;51675,28888;614,0308466;23105,93241;135,3768796;43,513997;2538,316492
313470;0,520048701;0,479951299;0,240827922;0,553977273;0,205194805;330,3;89,14;0,62;0,496;0,807;0,595;56,81818182;0;48,7012987;389,6103896;389,6103896;0;191201,2987;75787,33766;64975,64935;8,116883117;35227,27273;0;10665,58442;0;1948,051948;2589,285714
313480;0,51397011;0,48602989;0,20805718;0,574658869;0,217283951;561,7;89,32;0,668;0,54;0,81;0,682;116,9590643;90,96816114;25,99090318;155,9454191;129,9545159;25,99090318;248278,1027;91643,92463;83196,88109;168,9408707;39415,20468;0;18180,63678;51,98180637;13996,10136;1624,431449
313490;0,498982591;0,501017409;0,237885297;0,608825081;0,153289622;717,79;97,9;0,715;0,586;0,864;0,722;18,84090738;18,84090738;0;139,4227146;97,97271837;41,44999623;240259,2509;84603,21049;79256,16098;523,7772251;53937,74964;553,9226769;18697,71648;165,7999849;116,8136257;2404,099781
313505;0,51663739;0,48336261;0,314654956;0,58923463;0,096110414;381,14;86,2;0,638;0,531;0,789;0,619;17,56587202;12,54705144;2,509410289;67,75407779;62,73525721;5,018820577;179984,9435;76303,63864;65340,02509;223,3375157;29656,21079;260,97867;6012,547051;148,055207;1314,930991;725,2195734
313510;0,489568077;0,510431923;0,25608644;0,607925498;0,135988062;469,61;95,84;0,696;0,649;0,796;0,654;121,5906265;23,48909829;95,33810484;225,2190013;172,7139581;52,50504325;175274,2698;69967,11526;63753,55791;9,671981651;28649,79136;12,43540498;8432,586288;266,6703512;2815,928372;1366,512836
313520;0,495305924;0,504694076;0,273801466;0,573619;0,152579534;373,45;76,01;0,658;0,568;0,82;0,611;100,0618029;44,14491303;55,91688984;79,46084346;73,57485506;5,885988405;198323,9648;81239,88346;69052,94447;0;38612,08393;0;7519,350187;73,57485506;447,3351187;1378,792784
313540;0,499687174;0,500312826;0,193952033;0,608133472;0,197914494;414,78;75,64;0,661;0,544;0,844;0,629;125,1303441;41,7101147;83,42022941;563,0865485;563,0865485;0;404150,1564;145234,6194;136558,9155;229,4056309;82502,60688;1856,100104;32888,42544;62,56517205;1543,274244;3274,244004
313580;0,511054588;0,488945412;0,267736255;0,555742516;0,176521229;380,18;85,2;0,615;0,461;0,817;0,619;19,56564273;3,913128546;3,913128546;219,1351986;195,6564273;23,47877128;210780,6691;75523,38094;67427,11798;156,5251419;44296,61514;164,3513989;18841,71395;1044,805322;1310,898063;2015,261201
313620;0,476335859;0,523664141;0,21095633;0,601609335;0,187434335;724,59;98,67;0,758;0,708;0,849;0,724;201,4758414;38,31749132;161,922302;166,8664944;111,2443296;55,62216481;253560,4366;84040,14684;80265,25592;472,1703769;40757,45028;393,063298;14701,55618;241,0293809;30724,4478;1965,31649
313630;0,51219004;0,48780996;0,24561367;0,616941029;0,137445301;569,56;90,69;0,697;0,63;0,788;0,683;39,59158158;29,17274432;10,41883726;135,4448844;100,0208377;35,42404668;248280,8919;92510,93978;82444,25922;41,67534903;51219,00396;233,3819546;17730,77725;137,5286518;141,6961867;3821,629506
313650;0,51986755;0,48013245;0,231420162;0,587564386;0,181015453;363,11;83,79;0,628;0,506;0,797;0,613;9,197939662;9,197939662;0;248,3443709;248,3443709;0;164946,6519;65728,47682;57211,18469;45,98969831;30914,2752;0;9335,908756;211,5526122;321,9278882;1177,336277
313665;0,50918305;0,49081695;0,246378895;0,612191352;0,141429752;518,17;95,05;0,717;0,649;0,849;0,67;21,56489236;14,3765949;0;50,31808216;50,31808216;0;260428,4225;97394,24217;83294,39672;298,3143442;51389,13848;510,3691191;18136,07447;1362,182367;4665,205046;3378,499802
313670;0,470763525;0,529236475;0,201036479;0,605445239;0,193518281;1051,44;97,98;0,778;0,711;0,844;0,784;244,1423159;65,62406932;173,843181;431,491242;248,2979298;183,1933122;231055,422;81663,52687;73422,07878;163,1078451;50064,58517;51,59887244;20350,04121;201,7204241;2635,178657;2503,584217
313690;0,50347383;0,49652617;0,228809634;0,618619731;0,152570635;1122,1;69,24;0,723;0,553;0,86;0,794;296,433534;37,05419176;259,3793423;129,6896711;101,8990273;27,79064382;257526,6327;92765,16906;83140,34275;490,9680408;57656,32237;37,05419176;21778,6012;120,4261232;231,5886985;1306,160259
313700;0,503447898;0,496552102;0,306644046;0,564032399;0,129323555;238,83;81,65;0,541;0,391;0,754;0,537;16,41856392;16,41856392;0;114,9299475;114,9299475;0;200930,3853;70900,83187;66133,97548;202,4956217;43569,3958;1871,716287;17069,83363;10,94570928;311,9527145;859,2381786
313720;0,501540311;0,498459689;0,222105342;0,629423698;0,14847096;707,15;99,43;0,732;0,655;0,832;0,72;118,3409723;30,0548501;88,28612217;120,2194004;90,1645503;30,0548501;232030,9565;84557,44233;76790,14201;214,140807;48624,99061;93,92140657;17523,85604;180,3291006;1964,835825;2081,29837
313760;0,490246314;0,509753686;0,218896081;0,622932398;0,158171521;1090,39;98,46;0,777;0,693;0,857;0,79;23,97219226;5,993048064;16,48088218;112,3696512;64,42526669;47,94438451;221246,8536;80754,8244;72336,09014;148,3279396;46545,00779;641,2561429;18469,07587;217,2479923;215,7497303;1919,273643
313780;0,49445106;0,50554894;0,224672541;0,580471541;0,194855918;598,24;88,66;0,711;0,596;0,871;0,693;90,49773756;90,49773756;0;242,9149798;219,0997857;23,81519409;236551,5599;86720,64777;79333,17457;47,63038819;50859,72851;109,5498928;17632,76971;76,2086211;133,3650869;1638,485354
313800;0,501312719;0,498687281;0,177800467;0,590431739;0,231767795;602,09;94,12;0,714;0,613;0,857;0,694;14,58576429;14,58576429;0;335,4725788;291,7152859;43,75729288;248395,5659;86624,85414;85560,09335;116,6861144;51152,27538;14,58576429;21776,54609;175,0291715;860,5600933;2114,935823
313820;0,485088317;0,514911683;0,211146412;0,614593971;0,174259616;890,46;98,01;0,782;0,719;0,88;0,757;153,1827981;48,22421423;93,61170997;195,7335754;122,9244676;72,80910776;265942,3579;89799,16033;85236,77144;467,112977;61917,99992;281,7807027;25073,75468;22,69374787;1594,235788;1548,848292
313840;0,4790093;0,5209907;0,208312773;0,588745493;0,202941735;611,65;96,45;0,726;0,635;8,67E-01;6,96E-01;1,94E+02;87,30309357;89,2009869;189,7893338;148,0356804;41,75365344;254585,3103;85803,75783;80275,19453;142,3420004;55638,64111;893,9077624;29352,81837;51,24312014;385,2723477;2042,133232
313860;0,501223954;0,498776046;0,203176309;0,596871455;0,199952236;645,62;89,01;0,71;0,59;0,861;0,705;220,908711;29,85252851;71,64606842;191,0561825;161,2036539;29,85252851;306185,4439;95354,94656;92978,68529;41,79353991;76482,17804;0;37255,95558;137,3216311;2089,676996;1844,886262
313900;0,498500539;0,501499461;0,242280118;0,596551239;0,161168643;701,58;96,88;0,715;0,6;0,848;0,719;86,68759664;32,80071224;53,8868844;131,202849;98,40213673;32,80071224;233777,7049;81615,20079;77679,11532;161,6606532;52546,74101;517,7826719;16126,23588;449,8383393;2413,195258;2267,934961
313920;0,491323561;0,508676439;0,235934469;0,582075878;0,181989653;357,1;89,09;0,618;0,505;0,768;0,609;64,66910972;10,77818495;48,50183229;177,8400517;177,8400517;0;202737,659;80911,83445;72655,74477;161,6727743;36123,08687;441,9055831;10438,67213;5,389092477;86,22547963;1913,127829
313940;0,491897821;0,508102179;0,269761279;0,592805787;0,137432934;596,71;94,2;0,689;0,563;0,839;0,692;144,4490301;54,30414666;90,14488346;204,1835915;166,1706888;38,01290267;199531,8983;79782,5662;67730,30389;67,33714186;30914,26461;34,75465387;9903,990269;61,9067272;6994,37409;4042,400678
313950;0,493404385;0,506595615;0,243688303;0,591333974;0,164977723;547,68;95,16;0,697;0,589;0,846;0,679;253,3414869;52,41548004;200,9260068;384,3801869;257,7094435;126,6707434;211675,5482;82375,29484;70791,47375;74,25526339;39975,53944;458,6354503;13278,58828;117,9348301;1144,404648;3459,421683
